date,day_of_week,activation_id,restaurant_name,location_name,activation_description,minimum_spend_threshold,reward_amount,activation_start,activation_end,unique_users_count,unique_users_count_REDEEMED,total_tpv,median_check,tpv_vs_baseline,median_check_vs_baseline,marketing_spend,remaining_group_budget,new_users_count,returning_users_count,new_user_percentage,notes
2025-11-14,Friday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,1,1,314.62,157.31,,,50.0,1450.0,1,0,100.0,
2025-11-15,Saturday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,2,2,269.32,125.83,,,100.0,1450.0,2,0,100.0,
2025-11-16,Sunday,"25,650, 25,649, 25,648, 25,647, 25,646, 25,643, 25,642, 25,641, 25,640, 25,639, 25,636, 25,635",Olmo,Bedford-Stuyvesant,"Spend $100 or more, earn $50 in $FLY",100.0,50.0,2025-11-01 17:00:00,2025-11-16 22:00:00,2,2,319.23,145.22,,,100.0,1450.0,2,0,100.0,
2025-11-12,Wednesday,"26,295, 26,294, 26,293, 26,292, 26,291",Oodle Yunnan Rice Noodle,Outer Richmond,Spend $20+ Get $10 in Flyback!,20.0,10.0,2025-11-12 11:00:00,2025-11-16 20:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-13,Thursday,"26,295, 26,294, 26,293, 26,292, 26,291",Oodle Yunnan Rice Noodle,Outer Richmond,Spend $20+ Get $10 in Flyback!,20.0,10.0,2025-11-12 11:00:00,2025-11-16 20:00:00,2,2,60.78,15.64,,,20.0,0.0,2,0,100.0,
2025-11-14,Friday,"26,295, 26,294, 26,293, 26,292, 26,291",Oodle Yunnan Rice Noodle,Outer Richmond,Spend $20+ Get $10 in Flyback!,20.0,10.0,2025-11-12 11:00:00,2025-11-16 20:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-15,Saturday,"26,295, 26,294, 26,293, 26,292, 26,291",Oodle Yunnan Rice Noodle,Outer Richmond,Spend $20+ Get $10 in Flyback!,20.0,10.0,2025-11-12 11:00:00,2025-11-16 20:00:00,4,4,138.46,22.81,,,40.0,0.0,4,0,100.0,
2025-11-16,Sunday,"26,295, 26,294, 26,293, 26,292, 26,291",Oodle Yunnan Rice Noodle,Outer Richmond,Spend $20+ Get $10 in Flyback!,20.0,10.0,2025-11-12 11:00:00,2025-11-16 20:00:00,0,0,0.0,,,,0.0,0.0,0,0,,No transactions during activation period
2025-11-01,Saturday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-02,Sunday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-08,Saturday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-09,Sunday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-15,Saturday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-16,Sunday,"25,416, 25,415, 25,414, 25,413, 25,412, 25,411",Palm House,Marina,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-01 10:30:00,2025-11-16 15:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-11-03,Monday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,0,0,0.0,,,,0.0,6450.0,0,0,,No transactions during activation period
2025-11-04,Tuesday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,5,1,66.89,6.69,,,25.0,6450.0,2,3,40.0,
2025-11-05,Wednesday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,1,1,33.66,33.66,,,25.0,6450.0,1,0,100.0,
2025-11-06,Thursday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,2,1,31.5,15.75,,,25.0,6450.0,1,1,50.0,
2025-11-07,Friday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,0,0,0.0,,,,0.0,6450.0,0,0,,No transactions during activation period
2025-11-08,Saturday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,5,4,119.93,25.8,,,100.0,6450.0,5,0,100.0,
2025-11-09,Sunday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,5,3,93.32,25.0,,,75.0,6450.0,4,1,80.0,
2025-11-10,Monday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,1,0,20.04,20.04,,,0.0,6450.0,0,1,0.0,
2025-11-11,Tuesday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,3,1,41.41,7.5,,,25.0,6450.0,3,0,100.0,
2025-11-12,Wednesday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,6,5,205.63,25.0,,,125.0,6450.0,1,5,16.67,
2025-11-13,Thursday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,2,0,11.7,5.85,,,0.0,6450.0,1,1,50.0,
2025-11-14,Friday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,4,4,104.35,25.97,,,100.0,6450.0,2,2,50.0,
2025-11-15,Saturday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,4,0,42.25,7.38,,,0.0,6450.0,3,1,75.0,
2025-11-16,Sunday,"26,312, 26,311, 26,310, 26,309, 26,308, 25,076, 25,075, 25,074, 25,073, 25,072, 25,071, 25,070, 25,069, 25,068",Paper Son Coffee ,Paper Son Coffee - Dogpatch,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-16 14:00:00,1,0,6.5,3.25,,,0.0,6450.0,0,1,0.0,
2025-11-03,Monday,"25,067, 25,066",Paper Son Coffee ,SOMA,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-10 14:00:00,24,17,576.29,26.07,643.0,339.07,425.0,6450.0,6,18,25.0,
2025-11-10,Monday,"25,067, 25,066",Paper Son Coffee ,SOMA,"Spend $25 with Blackbird Pay, get $25 in $FLY back",25.0,25.0,2025-11-03 10:00:00,2025-11-10 14:00:00,9,5,180.74,25.0,,,125.0,6450.0,2,7,22.22,
2025-10-29,Wednesday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-31,Friday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,5,2,242.29,27.18,,,20.0,4710.0,1,4,20.0,
2025-11-05,Wednesday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,5,4,255.53,39.77,,,40.0,4710.0,3,2,60.0,
2025-11-07,Friday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,6,4,340.2,40.86,,,40.0,4710.0,2,4,33.33,
2025-11-12,Wednesday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-11-14,Friday,"25,295, 25,294, 25,293, 25,292, 25,291, 25,290",Park & Grove,Downtown,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-29 13:00:00,2025-11-14 17:00:00,4,1,128.67,29.48,,,10.0,4710.0,2,2,50.0,
2025-11-01,Saturday,"24,861",Peck Slip Social,Seaport,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-11-01 12:00:00,2025-11-01 16:00:00,0,0,0.0,,,,0.0,5000.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"25,018, 25,017, 25,016",Rancho Lewis,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 11:00:00,2025-11-11 15:00:00,5,5,262.56,32.58,367.71,188.25,50.0,4770.0,1,4,20.0,
2025-11-04,Tuesday,"25,018, 25,017, 25,016",Rancho Lewis,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 11:00:00,2025-11-11 15:00:00,6,5,298.7,60.66,,,50.0,4770.0,2,4,33.33,
2025-11-11,Tuesday,"25,018, 25,017, 25,016",Rancho Lewis,NoMo,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 11:00:00,2025-11-11 15:00:00,4,4,262.69,52.02,,,40.0,4770.0,4,0,100.0,
2025-10-27,Monday,"25,461, 25,460, 25,459",Rosalind Bakery,Financial District,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-27 11:00:00,2025-11-10 15:00:00,1,0,18.0,18.0,13.83,140.0,0.0,2500.0,0,1,0.0,
2025-11-03,Monday,"25,461, 25,460, 25,459",Rosalind Bakery,Financial District,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-27 11:00:00,2025-11-10 15:00:00,1,0,4.0,4.0,,,0.0,2500.0,1,0,100.0,
2025-11-10,Monday,"25,461, 25,460, 25,459",Rosalind Bakery,Financial District,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-27 11:00:00,2025-11-10 15:00:00,0,0,0.0,,,,0.0,2500.0,0,0,,No transactions during activation period
2025-11-02,Sunday,"25,012, 25,011, 25,010",Rudy Royale,Rudy Royale,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-02 10:00:00,2025-11-16 14:00:00,4,3,305.08,50.82,1963.44,243.76,60.0,4480.0,3,1,75.0,
2025-11-09,Sunday,"25,012, 25,011, 25,010",Rudy Royale,Rudy Royale,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-02 10:00:00,2025-11-16 14:00:00,1,0,49.77,24.88,,,0.0,4480.0,1,0,100.0,
2025-11-16,Sunday,"25,012, 25,011, 25,010",Rudy Royale,Rudy Royale,"Spend $55 with Blackbird Pay, get $20 in $FLY back",55.0,20.0,2025-11-02 10:00:00,2025-11-16 14:00:00,6,5,419.14,49.22,,,100.0,4480.0,5,1,83.33,
2025-10-27,Monday,"24,774, 24,773, 24,772, 24,771",Sagaponack General Store,Sagaponack,"Spend $10, get a pastry on us (Blackbird Pay)",10.0,0.0,2025-10-27 07:00:00,2025-11-07 19:00:00,4,3,84.12,14.4,-62.77,-53.0,0.0,1600.0,1,3,25.0,
2025-10-31,Friday,"24,774, 24,773, 24,772, 24,771",Sagaponack General Store,Sagaponack,"Spend $10, get a pastry on us (Blackbird Pay)",10.0,0.0,2025-10-27 07:00:00,2025-11-07 19:00:00,5,2,109.98,13.68,,,0.0,1600.0,0,5,0.0,
2025-11-03,Monday,"24,774, 24,773, 24,772, 24,771",Sagaponack General Store,Sagaponack,"Spend $10, get a pastry on us (Blackbird Pay)",10.0,0.0,2025-10-27 07:00:00,2025-11-07 19:00:00,2,2,31.63,15.82,,,0.0,1600.0,1,1,50.0,
2025-11-07,Friday,"24,774, 24,773, 24,772, 24,771",Sagaponack General Store,Sagaponack,"Spend $10, get a pastry on us (Blackbird Pay)",10.0,0.0,2025-10-27 07:00:00,2025-11-07 19:00:00,7,6,166.91,14.92,,,0.0,1600.0,1,6,14.29,
2025-10-29,Wednesday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,3,2,258.42,56.84,134.08,423.82,100.0,1600.0,0,3,0.0,
2025-10-30,Thursday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,2,1,177.44,88.72,,,50.0,1600.0,0,2,0.0,
2025-11-01,Saturday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,6,3,540.7,62.71,,,150.0,1600.0,1,5,16.67,
2025-11-02,Sunday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,6,0,152.6,20.04,,,0.0,1600.0,2,4,33.33,
2025-11-04,Tuesday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,0,0,0.0,,,,0.0,1600.0,0,0,,No transactions during activation period
2025-11-05,Wednesday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,1,0,83.8,83.8,,,0.0,1600.0,0,1,0.0,
2025-11-06,Thursday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,1,0,15.38,15.38,,,0.0,1600.0,0,1,0.0,
2025-11-08,Saturday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,8,3,437.5,28.52,,,150.0,1600.0,3,5,37.5,
2025-11-09,Sunday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,4,0,77.37,11.93,,,0.0,1600.0,2,2,50.0,
2025-11-10,Monday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,6,1,233.94,24.32,,,50.0,1600.0,2,4,33.33,
2025-11-11,Tuesday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,0,0,0.0,,,,0.0,1600.0,0,0,,No transactions during activation period
2025-11-12,Wednesday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,4,0,52.76,9.27,,,0.0,1600.0,2,2,50.0,
2025-11-13,Thursday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,4,0,155.47,31.74,,,0.0,1600.0,1,3,25.0,
2025-11-14,Friday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,4,3,368.84,103.08,,,150.0,1600.0,0,4,0.0,
2025-11-15,Saturday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,7,2,615.97,37.7,,,100.0,1600.0,1,6,14.29,
2025-11-16,Sunday,"24,797, 24,796, 24,795, 24,794, 24,793, 24,792, 24,791, 24,790, 24,789, 24,787, 24,786, 24,785, 24,783, 24,782, 24,780, 24,779",Sagaponack General Store,Sagaponack,Spend $100 get $50 in $FLY,100.0,50.0,2025-10-29 07:00:00,2025-11-16 19:00:00,9,2,451.33,18.82,,,100.0,1600.0,3,6,33.33,
2025-11-15,Saturday,"26,325, 26,324",Sereneco,Greenpoint,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-11-15 08:30:00,2025-11-16 21:00:00,5,5,666.12,120.5,220.05,265.28,250.0,4600.0,4,1,80.0,
2025-11-16,Sunday,"26,325, 26,324",Sereneco,Greenpoint,"Spend $100 with Blackbird Pay, get $50 in $FLY back",100.0,50.0,2025-11-15 08:30:00,2025-11-16 21:00:00,4,3,532.6,125.42,,,150.0,4600.0,3,1,75.0,
2025-10-28,Tuesday,"22,945",Spicy Moon,Chelsea,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 13:00:00,2025-10-28 17:00:00,1,1,54.24,54.24,,,10.0,4940.0,1,0,100.0,
2025-10-28,Tuesday,"22,955",Spicy Moon,East Village,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 13:00:00,2025-10-28 17:00:00,1,1,45.6,45.6,,,10.0,4940.0,1,0,100.0,
2025-10-28,Tuesday,"22,965",Spicy Moon,Greenwich Village,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 13:00:00,2025-10-28 17:00:00,0,0,0.0,,,,0.0,4940.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"22,960",Spicy Moon,Lower East Side,"Spend $30 with Blackbird Pay, get $10 in $FLY back",30.0,10.0,2025-10-28 13:00:00,2025-10-28 17:00:00,1,1,65.26,65.26,,,10.0,4940.0,1,0,100.0,
2025-10-29,Wednesday,"25,407, 25,406, 25,405",Spike's Coffees and Teas,The Castro,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-29 13:00:00,2025-11-12 17:00:00,4,0,21.6,3.02,211.54,51.0,0.0,2500.0,0,4,0.0,
2025-11-05,Wednesday,"25,407, 25,406, 25,405",Spike's Coffees and Teas,The Castro,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-29 13:00:00,2025-11-12 17:00:00,3,0,27.29,7.0,,,0.0,2500.0,0,3,0.0,
2025-11-12,Wednesday,"25,407, 25,406, 25,405",Spike's Coffees and Teas,The Castro,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-29 13:00:00,2025-11-12 17:00:00,1,0,32.36,16.18,,,0.0,2500.0,0,1,0.0,
2025-10-29,Wednesday,"22,602",Stars Rooftop,Radcliffborough,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-29 20:00:00,2025-10-30 00:00:00,0,0,0.0,,,,0.0,4480.0,0,0,,No transactions during activation period
2025-10-30,Thursday,"22,602",Stars Rooftop,Radcliffborough,"Spend $25 with Blackbird Pay, get $10 in $FLY back",25.0,10.0,2025-10-29 20:00:00,2025-10-30 00:00:00,0,0,0.0,,,,0.0,4480.0,0,0,,No transactions during activation period
2025-10-28,Tuesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,1,1,61.63,61.63,-33.48,-10.04,20.0,4710.0,1,0,100.0,
2025-10-29,Wednesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,0,0,0.0,,,,0.0,4710.0,0,0,,No transactions during activation period
2025-10-30,Thursday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,6,0,180.57,21.0,,,0.0,4710.0,3,3,50.0,
2025-11-04,Tuesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,1,0,5.71,5.71,,,0.0,4710.0,0,1,0.0,
2025-11-05,Wednesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,2,1,88.78,44.39,,,20.0,4710.0,1,1,50.0,
2025-11-06,Thursday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,4,1,137.47,30.44,,,20.0,4710.0,3,1,75.0,
2025-11-11,Tuesday,"25,262, 25,261, 25,260, 25,259, 25,258, 25,257, 25,256, 25,255, 25,254",Taco Boy,Downtown,"Spend $50 with Blackbird Pay, get $20 in $FLY back",50.0,20.0,2025-10-28 11:00:00,2025-11-13 15:00:00,1,1,106.93,53.46,,,20.0,4710.0,1,0,100.0,
